vgg16,vgg19,resnet34,resnet50,densenet121,densenet169,inception_v3,inception_resnet_v2,efficientnet-b4,efficientnet-b7,class
-1.6982334,-0.54947084,-15.257869,-8.7260475,-0.015488721,-0.18732788,-4.2890706,-0.18430978,-0.049170062,-0.27067405,0
-1.258914,-0.48018846,-10.922211,6.7188625,-0.034238767,-0.21007317,2.1020992,-0.18813732,-0.029455759,0.13481423,1
-1.0094622,-0.2830628,4.6919894,0.10189478,-0.03296652,-0.15723193,-1.5154631,-0.18617877,-0.02918668,-0.21233979,1
-0.73861426,-0.03270736,-15.023172,-6.082285,-0.055023022,-0.08625082,-1.0522273,-0.18749973,-0.04928387,-0.3460801,0
-0.09685407,-0.017861826,15.723387,9.628603,-0.05396722,-0.19278875,5.695936,-0.18503338,-0.05395966,-0.19102848,1
-0.17114666,-0.01041293,14.867479,8.226904,-0.075448364,-0.115393765,3.1163013,-0.18413034,-0.055714555,-0.34612688,1
-0.47683838,-0.10299635,-13.809459,-8.2241,-0.07422678,-0.062405054,-4.3665724,-0.18726388,-0.05449617,-0.34614348,0
-0.6260318,-0.11848049,11.302837,5.9179683,-0.034702275,-0.15434879,1.694014,-0.19027632,-0.062374458,-0.31173474,1
-0.8425494,-0.3184575,11.034173,8.1617365,-0.011805607,-0.19152111,2.3351345,-0.13530388,-0.042997546,-0.30769137,1
-0.5474908,-0.16912179,14.759619,2.9697483,-0.039052017,-0.18640387,7.348342,-0.18362164,-0.062954314,0.29924256,1
-0.669695,-0.15292822,-15.421751,-7.034366,0.00058297603,-0.24283993,-3.4015863,-0.18625945,-0.033014156,-0.09804513,0
-0.9242086,-0.40619174,16.795788,4.594814,-0.046832636,-0.16761911,3.7209961,-0.18751156,-0.028731897,-0.031895638,1
0.042204026,-0.11005549,13.021973,8.15929,-0.07641309,-0.08715296,5.082813,-0.18597245,-0.041427426,-0.0583011,1
-1.065754,-0.4682356,-12.08075,-4.551873,-0.017649159,-0.15824808,-5.596489,-0.18809995,-0.058216028,-0.25578395,0
-0.7645375,-0.29748818,-16.599356,-5.255462,-0.010909559,-0.21692857,-3.3904517,-0.18485373,-0.034363292,-0.018579423,0
-0.054409917,-0.05249047,9.957333,11.445753,-0.08515052,-0.048082285,1.9511908,-0.18495584,-0.0424705,-0.34592918,1
-1.2541608,-0.53467435,-10.995262,-7.886925,-0.04619237,-0.13093074,-6.951149,-0.18464932,-0.054504417,0.21585475,0
-1.0572635,-0.45649168,-14.646282,-4.4475293,-0.028169515,-0.15936296,-5.0048237,-0.1826827,-0.05711437,-0.3409581,0
-0.65744156,-0.13766994,-10.541498,-7.571626,-0.08563286,-0.15477145,-7.6574364,-0.18921775,-0.05056668,-0.34608537,0
-0.37216327,-0.01135291,14.876816,5.4240437,-0.030141635,-0.16163123,6.2175784,-0.18298513,-0.05981598,-0.3456083,1
-0.2779081,-0.09609491,-13.871324,-5.886174,-0.0835948,-0.078838095,-2.2885845,-0.18709058,-0.051903494,-0.3460739,1
-0.5826858,-0.16211095,15.68973,4.9397473,-0.027071536,-0.1345185,2.2216008,-0.18046457,-0.037919782,-0.34631598,1
-0.086576365,-0.0124485325,-8.260245,-5.3479586,-0.0834269,0.012566161,-1.9687058,-0.18684956,-0.049820885,-0.30768505,0
-0.52867323,-0.01034048,-9.06116,-6.1430483,-0.07543681,-0.061093476,-2.8006825,-0.18246356,-0.049169578,-0.34615153,0
-0.015536362,-0.08363609,-12.496339,-2.2470212,-0.08799334,-0.106288835,-4.0595083,-0.18778193,-0.050612107,-0.34608984,0
-0.95702636,-0.25175378,-10.240711,-4.762329,-0.037770055,-0.16251126,-4.4152975,-0.18615541,-0.04240682,-0.34422174,0
-0.759199,-0.5095524,-13.188508,-7.8257422,-0.029090663,-0.22911896,-5.2693443,-0.18892297,-0.023309365,-0.3162066,0
-1.024466,-0.4582226,-12.596249,-7.4427767,-0.077273086,-0.13674131,-12.427469,-0.18677905,-0.047764085,0.31610873,0
-1.0217949,-0.639893,16.414368,7.3613214,-0.033122547,-0.16440038,3.8345835,-0.18639895,-0.033263274,0.12506616,1
-0.69719154,-0.24672371,-5.0874896,-2.799427,-0.026723418,-0.17028004,-1.3706391,-0.18617064,-0.032212175,-0.34575543,0
-0.00097639323,-0.2677998,20.13764,10.40984,-0.020074422,-0.14923778,4.400136,-0.18530944,-0.032931186,-0.31321853,1
-0.9211047,-0.27624503,-12.796254,-6.574003,-0.05128989,-0.09754893,-2.371711,-0.18585435,-0.04972539,-0.34622207,0
-0.38614342,-0.06856935,-4.922664,2.3830879,-0.08234722,-0.022217525,-0.66799915,-0.132572,-0.05314385,-0.34618875,0
0.20382908,-0.066680014,11.751616,5.383965,-0.08129851,-0.05513492,3.3542268,-0.18074635,-0.03894654,0.22676061,1
-0.42115062,-0.38404784,15.540358,33.803986,0.004206769,-0.22125533,3.3278096,-0.18933079,-0.043776028,-0.28536972,1
-0.12962024,-0.04029381,12.319452,8.2828865,-0.08134501,-0.07617398,3.3422647,-0.18639913,-0.03085991,-0.32674035,1
-0.64238006,-0.15172936,14.800826,6.739884,-0.005975114,-0.18541867,2.4087803,-0.18715304,-0.03540971,0.04020269,1
-0.62791127,-0.1611963,-13.194465,-7.2151537,-0.072583444,-0.056778338,-1.8077059,-0.18535542,-0.05847978,-0.3462805,0
-0.74629253,-0.09903051,-15.126559,-6.5350466,-0.06315695,-0.03953899,-2.2478747,-0.18334734,-0.040429972,-0.34623763,0
-0.5262144,-0.12685841,12.6780815,2.2315567,0.013848456,-0.26526827,5.194279,-0.18661016,-0.055682987,-0.321655,1
